STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,age,Age class,sex,Sex,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,EE,Estonia,2022,,27.0,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,EE,Estonia,2023,,26.7,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,EE,Estonia,2024,,24.5,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,EE,Estonia,2025,,23.3,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,EL,Greece,2015,,33.1,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,EL,Greece,2016,,33.4,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,EL,Greece,2017,,32.9,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,EL,Greece,2018,,31.3,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,EL,Greece,2019,,30.1,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,EL,Greece,2020,,28.6,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,EL,Greece,2021,,29.2,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,EL,Greece,2022,,27.4,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,EL,Greece,2023,,27.3,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,EL,Greece,2024,,27.9,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,EL,Greece,2025,,29.1,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,ES,Spain,2015,,28.5,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,ES,Spain,2016,,28.9,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,ES,Spain,2017,,28.3,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,ES,Spain,2018,,28.4,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,ES,Spain,2019,,27.1,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,ES,Spain,2020,,28.0,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,ES,Spain,2021,,28.9,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,ES,Spain,2022,,27.2,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,ES,Spain,2023,,27.5,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,ES,Spain,2024,,26.8,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,ES,Spain,2025,,26.8,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2015,,24.8,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2016,,24.5,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2017,,23.3,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2018,,22.9,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2019,,22.1,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,EU27_2007,European Union - 27 countries (2007-2013),2019,,22.4,,e,estimated,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,EU27_2020,European Union - 27 countries (from 2020),2015,,24.9,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,EU27_2020,European Union - 27 countries (from 2020),2016,,24.7,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,EU27_2020,European Union - 27 countries (from 2020),2017,,23.4,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,EU27_2020,European Union - 27 countries (from 2020),2018,,22.7,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,EU27_2020,European Union - 27 countries (from 2020),2019,,22.1,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,EU27_2020,European Union - 27 countries (from 2020),2020,,22.5,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,EU27_2020,European Union - 27 countries (from 2020),2021,,22.6,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,EU27_2020,European Union - 27 countries (from 2020),2022,,22.7,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,EU27_2020,European Union - 27 countries (from 2020),2023,,22.3,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,EU27_2020,European Union - 27 countries (from 2020),2024,,21.9,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,EU27_2020,European Union - 27 countries (from 2020),2025,,21.9,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,EU28,European Union - 28 countries (2013-2020),2015,,24.8,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,EU28,European Union - 28 countries (2013-2020),2016,,24.5,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,EU28,European Union - 28 countries (2013-2020),2017,,23.3,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,EU28,European Union - 28 countries (2013-2020),2018,,22.9,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,EU28,European Union - 28 countries (2013-2020),2019,,22.1,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,FI,Finland,2015,,16.9,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,FI,Finland,2016,,16.5,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,FI,Finland,2017,,16.1,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,FI,Finland,2018,,16.9,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,FI,Finland,2019,,14.8,,b,break in time series,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,FI,Finland,2020,,14.7,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,FI,Finland,2021,,14.0,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,FI,Finland,2022,,17.1,,b,break in time series,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,FI,Finland,2023,,16.4,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,FI,Finland,2024,,17.2,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,FI,Finland,2025,,17.3,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,FR,France,2015,,19.6,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,FR,France,2016,,19.9,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,FR,France,2017,,18.8,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,FR,France,2018,,18.6,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,FR,France,2019,,19.8,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,FR,France,2020,,19.9,,b,break in time series,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,FR,France,2021,,20.0,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,FR,France,2022,,21.8,,b,break in time series,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,FR,France,2023,,21.5,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,FR,France,2024,,21.7,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,FR,France,2025,,22.1,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,HR,Croatia,2015,,25.2,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,HR,Croatia,2016,,24.6,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,HR,Croatia,2017,,24.8,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,HR,Croatia,2018,,23.4,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,HR,Croatia,2019,,22.0,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,HR,Croatia,2020,,21.9,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,HR,Croatia,2021,,23.0,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,HR,Croatia,2022,,21.9,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,HR,Croatia,2023,,22.7,,b,break in time series,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,HR,Croatia,2024,,23.7,,b,break in time series,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,HR,Croatia,2025,,22.5,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,HU,Hungary,2015,,31.2,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,HU,Hungary,2016,,29.4,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,HU,Hungary,2017,,26.5,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,HU,Hungary,2018,,21.1,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,HU,Hungary,2019,,21.5,,b,break in time series,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,HU,Hungary,2020,,19.7,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,HU,Hungary,2021,,20.6,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,HU,Hungary,2022,,19.5,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,HU,Hungary,2023,,20.6,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,HU,Hungary,2024,,20.2,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,HU,Hungary,2025,,20.8,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,IE,Ireland,2015,,26.1,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,IE,Ireland,2016,,25.0,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,IE,Ireland,2017,,23.7,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,IE,Ireland,2018,,22.7,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,IE,Ireland,2019,,20.7,,b,break in time series,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,IE,Ireland,2020,,20.5,,b,break in time series,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,IE,Ireland,2021,,20.7,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,IE,Ireland,2022,,20.9,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,IE,Ireland,2023,,20.2,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,IE,Ireland,2024,,17.6,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,IE,Ireland,2025,,19.5,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,IS,Iceland,2015,,13.2,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,IS,Iceland,2016,,12.3,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,IS,Iceland,2017,,13.5,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,IS,Iceland,2018,,11.8,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,IS,Iceland,2019,,11.7,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,IS,Iceland,2020,,12.6,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,IT,Italy,2015,,29.5,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,IT,Italy,2016,,28.8,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,IT,Italy,2017,,26.9,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,IT,Italy,2018,,26.7,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,IT,Italy,2019,,25.8,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,IT,Italy,2020,,26.2,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,IT,Italy,2021,,25.8,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,TOTAL,Total,F,Females,IT,Italy,2022,,26.2,,,,,
